timestamp,trip,location_z,location_floor,,DATE,TIME,hours,min,decimal minutes
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L2_ELL,2,,2/5/2021,7:37,7,37,457
