ind,id,uuid_user,sensor_type,sensor_data,scan_time,upload_time,timestamp,date,scan_time_2,upload_time_2,MacAddress,NameSpaceId,NameSpaceShort,NS2,floor,time_spent,trip,location_z,location_floor
1098318,454135,65b0de4f9a16a5f2,beacon,MacAddress : ED:DB:94:34:98:E8; RSSI : -92; Extra : ,1612145528201,1612306389000,2021-02-01 10:12:08,02/01/2021,2021-02-01 10:12:08.201,2021-02-03 06:53:09.000,ED:DB:94:34:98,f7826da6bc5b71e00904,0904,0904,09,0.075,0,L9_CG_entrance,9
1098343,454145,65b0de4f9a16a5f2,beacon,MacAddress : ED:DB:94:34:98:E8; RSSI : -97; Extra : ,1612145532793,1612306389000,2021-02-01 10:12:12,02/01/2021,2021-02-01 10:12:12.793,2021-02-03 06:53:09.000,ED:DB:94:34:98,f7826da6bc5b71e00904,0904,0904,09,0.07653333333333333,0,L9_CG_entrance,9
1098358,454151,65b0de4f9a16a5f2,beacon,MacAddress : C5:4E:E6:71:39:A7; RSSI : -102; Extra : ,1612145535010,1612306389000,2021-02-01 10:12:15,02/01/2021,2021-02-01 10:12:15.010,2021-02-03 06:53:09.000,C5:4E:E6:71:39,f7826da6bc5b71e00903,0903,0903,09,0.03695,0,L9_CG_garden_zone_1,9
1098392,454164,65b0de4f9a16a5f2,beacon,MacAddress : C5:4E:E6:71:39:A7; RSSI : -89; Extra : ,1612145541732,1612306389000,2021-02-01 10:12:21,02/01/2021,2021-02-01 10:12:21.732,2021-02-03 06:53:09.000,C5:4E:E6:71:39,f7826da6bc5b71e00903,0903,0903,09,0.11203333333333336,0,L9_CG_garden_zone_1,9
1098405,454169,65b0de4f9a16a5f2,beacon,MacAddress : ED:DB:94:34:98:E8; RSSI : -93; Extra : ,1612145543987,1612306389000,2021-02-01 10:12:23,02/01/2021,2021-02-01 10:12:23.987,2021-02-03 06:53:09.000,ED:DB:94:34:98,f7826da6bc5b71e00904,0904,0904,09,0.03758333333333333,0,L9_CG_entrance,9
1098418,454174,65b0de4f9a16a5f2,beacon,MacAddress : ED:DB:94:34:98:E8; RSSI : -85; Extra : ,1612145546241,1612306389000,2021-02-01 10:12:26,02/01/2021,2021-02-01 10:12:26.241,2021-02-03 06:53:09.000,ED:DB:94:34:98,f7826da6bc5b71e00904,0904,0904,09,0.037566666666666665,0,L9_CG_entrance,9
1098426,454177,65b0de4f9a16a5f2,beacon,MacAddress : ED:DB:94:34:98:E8; RSSI : -90; Extra : ,1612145547357,1612306389000,2021-02-01 10:12:27,02/01/2021,2021-02-01 10:12:27.357,2021-02-03 06:53:09.000,ED:DB:94:34:98,f7826da6bc5b71e00904,0904,0904,09,0.0186,0,L9_CG_entrance,9
1098433,454180,65b0de4f9a16a5f2,beacon,MacAddress : ED:DB:94:34:98:E8; RSSI : -99; Extra : ,1612145548467,1612306389000,2021-02-01 10:12:28,02/01/2021,2021-02-01 10:12:28.467,2021-02-03 06:53:09.000,ED:DB:94:34:98,f7826da6bc5b71e00904,0904,0904,09,0.018500000000000003,0,L9_CG_entrance,9
1098471,454194,65b0de4f9a16a5f2,beacon,MacAddress : FD:DA:79:DF:F7:BF; RSSI : -93; Extra : ,1612145555176,1612306389000,2021-02-01 10:12:35,02/01/2021,2021-02-01 10:12:35.176,2021-02-03 06:53:09.000,FD:DA:79:DF:F7,f7826da6bc5b71e00902,0902,0902,09,0.11181666666666666,0,L9_CG_sitting_area,9
1098477,454197,65b0de4f9a16a5f2,beacon,MacAddress : FD:DA:79:DF:F7:BF; RSSI : -96; Extra : ,1612145556293,1612306389000,2021-02-01 10:12:36,02/01/2021,2021-02-01 10:12:36.293,2021-02-03 06:53:09.000,FD:DA:79:DF:F7,f7826da6bc5b71e00902,0902,0902,09,0.01861666666666667,0,L9_CG_sitting_area,9
1098491,454202,65b0de4f9a16a5f2,beacon,MacAddress : FD:DA:79:DF:F7:BF; RSSI : -97; Extra : ,1612145558544,1612306389000,2021-02-01 10:12:38,02/01/2021,2021-02-01 10:12:38.544,2021-02-03 06:53:09.000,FD:DA:79:DF:F7,f7826da6bc5b71e00902,0902,0902,09,0.03751666666666666,0,L9_CG_sitting_area,9
1098506,454207,65b0de4f9a16a5f2,beacon,MacAddress : FD:DA:79:DF:F7:BF; RSSI : -94; Extra : ,1612145560855,1612306389000,2021-02-01 10:12:40,02/01/2021,2021-02-01 10:12:40.855,2021-02-03 06:53:09.000,FD:DA:79:DF:F7,f7826da6bc5b71e00902,0902,0902,09,0.03851666666666666,0,L9_CG_sitting_area,9
1098513,454210,65b0de4f9a16a5f2,beacon,MacAddress : FD:DA:79:DF:F7:BF; RSSI : -90; Extra : ,1612145561975,1612306389000,2021-02-01 10:12:41,02/01/2021,2021-02-01 10:12:41.975,2021-02-03 06:53:09.000,FD:DA:79:DF:F7,f7826da6bc5b71e00902,0902,0902,09,0.018666666666666668,0,L9_CG_sitting_area,9
1098612,454245,65b0de4f9a16a5f2,beacon,MacAddress : E1:18:16:88:7D:00; RSSI : -97; Extra : ,1612145580028,1612306389000,2021-02-01 10:13:00,02/01/2021,2021-02-01 10:13:00.028,2021-02-03 06:53:09.000,E1:18:16:88:7D,f7826da6bc5b71e00901,0901,0901,09,0.3008833333333333,0,L9_SLL,9
1098633,454252,65b0de4f9a16a5f2,beacon,MacAddress : E1:18:16:88:7D:00; RSSI : -89; Extra : ,1612145583375,1612306389000,2021-02-01 10:13:03,02/01/2021,2021-02-01 10:13:03.375,2021-02-03 06:53:09.000,E1:18:16:88:7D,f7826da6bc5b71e00901,0901,0901,09,0.05578333333333333,0,L9_SLL,9
1098646,454257,65b0de4f9a16a5f2,beacon,MacAddress : E1:18:16:88:7D:00; RSSI : -91; Extra : ,1612145585624,1612306389000,2021-02-01 10:13:05,02/01/2021,2021-02-01 10:13:05.624,2021-02-03 06:53:09.000,E1:18:16:88:7D,f7826da6bc5b71e00901,0901,0901,09,0.03748333333333333,0,L9_SLL,9
1098659,454262,65b0de4f9a16a5f2,beacon,MacAddress : E1:18:16:88:7D:00; RSSI : -92; Extra : ,1612145587867,1612306389000,2021-02-01 10:13:07,02/01/2021,2021-02-01 10:13:07.867,2021-02-03 06:53:09.000,E1:18:16:88:7D,f7826da6bc5b71e00901,0901,0901,09,0.03738333333333333,0,L9_SLL,9
1098682,454269,65b0de4f9a16a5f2,beacon,MacAddress : E1:18:16:88:7D:00; RSSI : -96; Extra : ,1612145591245,1612306389000,2021-02-01 10:13:11,02/01/2021,2021-02-01 10:13:11.245,2021-02-03 06:53:09.000,E1:18:16:88:7D,f7826da6bc5b71e00901,0901,0901,09,0.0563,0,L9_SLL,9
1098688,454272,65b0de4f9a16a5f2,beacon,MacAddress : E1:18:16:88:7D:00; RSSI : -95; Extra : ,1612145592362,1612306389000,2021-02-01 10:13:12,02/01/2021,2021-02-01 10:13:12.362,2021-02-03 06:53:09.000,E1:18:16:88:7D,f7826da6bc5b71e00901,0901,0901,09,0.01861666666666667,0,L9_SLL,9
1098701,454277,65b0de4f9a16a5f2,beacon,MacAddress : E1:18:16:88:7D:00; RSSI : -95; Extra : ,1612145594636,1612306389000,2021-02-01 10:13:14,02/01/2021,2021-02-01 10:13:14.636,2021-02-03 06:53:09.000,E1:18:16:88:7D,f7826da6bc5b71e00901,0901,0901,09,0.0379,0,L9_SLL,9
1098814,454314,65b0de4f9a16a5f2,beacon,MacAddress : E0:1F:FD:E9:DC:46; RSSI : -89; Extra : ,1612145615316,1612306389000,2021-02-01 10:13:35,02/01/2021,2021-02-01 10:13:35.316,2021-02-03 06:53:09.000,E0:1F:FD:E9:DC,f7826da6bc5b71e00601,0601,0601,06,0.3446666666666667,0,L6_SLL,6
1098819,454317,65b0de4f9a16a5f2,beacon,MacAddress : E0:1F:FD:E9:DC:46; RSSI : -94; Extra : ,1612145616411,1612306389000,2021-02-01 10:13:36,02/01/2021,2021-02-01 10:13:36.411,2021-02-03 06:53:09.000,E0:1F:FD:E9:DC,f7826da6bc5b71e00601,0601,0601,06,0.01825,0,L6_SLL,6
